Marker Chrom Pos_start
Chr8SNP2618 8 28.684932
Chr8SNP2621 8 28.717809
Chr8SNP2624 8 28.750685
Chr8SNP2625 8 28.761644
Chr8SNP2631 8 28.827398
Chr8SNP2632 8 28.838357
Chr8SNP2633 8 28.849316
Chr8SNP2634 8 28.860274
Chr8SNP2638 8 28.90411
Chr8SNP2642 8 28.947946
Chr8SNP2648 8 29.013699
Chr8SNP2649 8 29.024658
Chr8SNP2654 8 29.079453
Chr8SNP2657 8 29.112329
Chr8SNP2661 8 29.156165
Chr8SNP2663 8 29.178083
Chr8SNP2664 8 29.189042
Chr8SNP2671 8 29.265754
Chr8SNP2674 8 29.298631
Chr8SNP2676 8 29.320548
Chr8SNP2678 8 29.342466
Chr8SNP2682 8 29.386302
Chr8SNP2683 8 29.397261
Chr8SNP2687 8 29.441096
Chr8SNP2689 8 29.463014
Chr8SNP2690 8 29.473973
Chr8SNP2691 8 29.484932
Chr8SNP2699 8 29.572603
Chr8SNP2703 8 29.616439
Chr8SNP2705 8 29.638357
Chr8SNP2707 8 29.660274
Chr8SNP2712 8 29.715069
Chr8SNP2714 8 29.736987
Chr8SNP2722 8 29.824658
Chr8SNP2726 8 29.868494
Chr8SNP2731 8 29.923288
Chr8SNP2732 8 29.934247
Chr8SNP2735 8 29.967124
Chr8SNP2749 8 30.120548
Chr8SNP2750 8 30.131507
Chr8SNP2756 8 30.197261
Chr8SNP2759 8 30.230137
Chr8SNP2761 8 30.252055
Chr8SNP2762 8 30.263014
Chr8SNP2768 8 30.328768
Chr8SNP2769 8 30.339727
Chr8SNP2774 8 30.394521
Chr8SNP2775 8 30.40548
Chr8SNP2780 8 30.460274
Chr8SNP2783 8 30.493151
Chr8SNP2785 8 30.515069
Chr8SNP2790 8 30.569864
Chr8SNP2791 8 30.580822
Chr8SNP2792 8 30.591781
Chr8SNP2796 8 30.635617
Chr8SNP2804 8 30.723288
Chr8SNP2806 8 30.745206
Chr8SNP2810 8 30.789042
Chr8SNP2811 8 30.8
Chr8SNP2814 8 30.832877
Chr8SNP2818 8 30.876713
Chr8SNP2820 8 30.898631
Chr8SNP2823 8 30.931507
Chr8SNP2824 8 30.942466
Chr8SNP2825 8 30.953425
Chr8SNP2833 8 31.041096
Chr8SNP2835 8 31.063014
Chr8SNP2839 8 31.10685
Chr8SNP2841 8 31.128768
Chr8SNP2842 8 31.139727
Chr8SNP2847 8 31.194521
Chr8SNP2849 8 31.216439
Chr8SNP2852 8 31.249316
Chr8SNP2855 8 31.282192
Chr8SNP2856 8 31.293151
Chr8SNP2858 8 31.315069
Chr8SNP2863 8 31.369864
Chr8SNP2866 8 31.40274
Chr8SNP2870 8 31.446576
Chr8SNP2872 8 31.468494
Chr8SNP2873 8 31.479453
Chr8SNP2876 8 31.512329
Chr8SNP2878 8 31.534247
Chr8SNP2881 8 31.567124
Chr8SNP2883 8 31.589042
Chr8SNP2888 8 31.643836
Chr8SNP2889 8 31.654795
Chr8SNP2896 8 31.731507
Chr8SNP2897 8 31.742466
Chr8SNP2901 8 31.786302
Chr8SNP2903 8 31.80822
Chr8SNP2910 8 31.884932
Chr8SNP2921 8 32.00548
Chr8SNP2923 8 32.027398
Chr8SNP2924 8 32.038357
Chr8SNP2926 8 32.060274
Chr8SNP2930 8 32.10411
Chr8SNP2932 8 32.126028
Chr8SNP2935 8 32.158905
Chr8SNP2942 8 32.235617
Chr8SNP2949 8 32.312329
Chr8SNP2950 8 32.323288
Chr8SNP2953 8 32.356165
Chr8SNP2959 8 32.421918
Chr8SNP2965 8 32.487672
Chr8SNP2966 8 32.498631
Chr8SNP2969 8 32.531507
Chr8SNP2974 8 32.586302
Chr8SNP2979 8 32.641096
Chr8SNP2981 8 32.663014
Chr8SNP2982 8 32.673973
Chr8SNP2984 8 32.695891
Chr8SNP2986 8 32.717809
Chr8SNP2989 8 32.750685
Chr8SNP2991 8 32.772603
Chr8SNP2994 8 32.80548
Chr8SNP2999 8 32.860274
Chr8SNP3002 8 32.893151
Chr8SNP3003 8 32.90411
Chr8SNP3004 8 32.915069
Chr8SNP3008 8 32.958905
Chr8SNP3011 8 32.991781
Chr8SNP3012 8 33.00274
Chr8SNP3016 8 33.046576
Chr8SNP3023 8 33.123288
Chr8SNP3025 8 33.145206
Chr8SNP3029 8 33.189042
Chr8SNP3034 8 33.243836
Chr8SNP3036 8 33.265754
Chr8SNP3042 8 33.331507
Chr8SNP3046 8 33.375343
Chr8SNP3049 8 33.40822
Chr8SNP3050 8 33.419179
Chr8SNP3052 8 33.441096
Chr8SNP3054 8 33.463014
Chr8SNP3055 8 33.473973
Chr8SNP3057 8 33.495891
Chr8SNP3059 8 33.517809
Chr8SNP3061 8 33.539727
Chr8SNP3063 8 33.561644
Chr8SNP3068 8 33.616439
Chr8SNP3070 8 33.638357
Chr8SNP3072 8 33.660274
Chr8SNP3075 8 33.693151
Chr8SNP3084 8 33.791781
Chr8SNP3091 8 33.868494
Chr8SNP3097 8 33.934247
Chr8SNP3100 8 33.967124
Chr8SNP3105 8 34.021918
Chr8SNP3107 8 34.043836
Chr8SNP3111 8 34.087672
Chr8SNP3128 8 34.273973
Chr8SNP3131 8 34.30685
Chr8SNP3134 8 34.339727
Chr8SNP3135 8 34.350685
Chr8SNP3136 8 34.361644
Chr8SNP3137 8 34.372603
Chr8SNP3138 8 34.383562
Chr8SNP3153 8 34.547946
Chr8SNP3159 8 34.613699
Chr8SNP3161 8 34.635617
Chr8SNP3162 8 34.646576
Chr8SNP3166 8 34.690411
Chr8SNP3169 8 34.723288
Chr8SNP3170 8 34.734247
Chr8SNP3179 8 34.832877
Chr8SNP3188 8 34.931507
Chr8SNP3193 8 34.986302
Chr8SNP3196 8 35.019179
Chr8SNP3198 8 35.041096
Chr8SNP3202 8 35.084932
Chr8SNP3206 8 35.128768
Chr8SNP3207 8 35.139727
Chr8SNP3209 8 35.161644
Chr8SNP3211 8 35.183562
Chr8SNP3212 8 35.194521
Chr8SNP3214 8 35.216439
Chr8SNP3230 8 35.391781
Chr8SNP3236 8 35.457535
Chr8SNP3245 8 35.556165
Chr8SNP3246 8 35.567124
Chr8SNP3249 8 35.600001
Chr8SNP3250 8 35.610959
Chr8SNP3251 8 35.621918
Chr8SNP3252 8 35.632877
Chr8SNP3263 8 35.753425
Chr8SNP3267 8 35.797261
Chr8SNP3268 8 35.80822
Chr8SNP3277 8 35.90685
Chr8SNP3280 8 35.939727
Chr8SNP3299 8 36.147946
Chr8SNP3300 8 36.158905
Chr8SNP3309 8 36.257535
Chr8SNP3315 8 36.323288
Chr8SNP3321 8 36.389042
Chr8SNP3323 8 36.410959
Chr8SNP3330 8 36.487672
Chr8SNP3334 8 36.531507
Chr8SNP3336 8 36.553425
Chr8SNP3339 8 36.586302
Chr8SNP3345 8 36.652055
Chr8SNP3347 8 36.673973
Chr8SNP3349 8 36.695891
Chr8SNP3351 8 36.717809
Chr8SNP3352 8 36.728768
Chr8SNP3355 8 36.761644
Chr8SNP3359 8 36.80548
Chr8SNP3365 8 36.871233
Chr8SNP3366 8 36.882192
Chr8SNP3369 8 36.915069
Chr8SNP3374 8 36.969864
Chr8SNP3375 8 36.980822
Chr8SNP3376 8 36.991781
Chr8SNP3377 8 37.00274
Chr8SNP3384 8 37.079453
Chr8SNP3385 8 37.090411
Chr8SNP3389 8 37.134247
Chr8SNP3400 8 37.254795
Chr8SNP3406 8 37.320548
Chr8SNP3421 8 37.484932
Chr8SNP3426 8 37.539727
Chr8SNP3427 8 37.550685
Chr8SNP3429 8 37.572603
Chr8SNP3434 8 37.627398
Chr8SNP3439 8 37.682192
Chr8SNP3444 8 37.736987
Chr8SNP3446 8 37.758905
Chr8SNP3448 8 37.780822
Chr8SNP3449 8 37.791781
Chr8SNP3453 8 37.835617
Chr8SNP3455 8 37.857535
Chr8SNP3457 8 37.879453
Chr8SNP3470 8 38.021918
Chr8SNP3475 8 38.076713
Chr8SNP3476 8 38.087672
Chr8SNP3478 8 38.10959
Chr8SNP3479 8 38.120548
Chr8SNP3482 8 38.153425
Chr8SNP3486 8 38.197261
Chr8SNP3487 8 38.20822
Chr8SNP3497 8 38.317809
Chr8SNP3503 8 38.383562
Chr8SNP3507 8 38.427398
Chr8SNP3508 8 38.438357
Chr8SNP3523 8 38.60274
Chr8SNP3524 8 38.613699
Chr8SNP3525 8 38.624658
Chr8SNP3527 8 38.646576
Chr8SNP3528 8 38.657535
Chr8SNP3529 8 38.668494
Chr8SNP3534 8 38.723288
Chr8SNP3537 8 38.756165
Chr8SNP3539 8 38.778083
Chr8SNP3542 8 38.810959
Chr8SNP3546 8 38.854795
Chr8SNP3549 8 38.887672
Chr8SNP3550 8 38.898631
Chr8SNP3551 8 38.90959
Chr8SNP3558 8 38.986302
Chr8SNP3559 8 38.997261
Chr8SNP3566 8 39.073973
Chr8SNP3568 8 39.095891
Chr8SNP3570 8 39.117809
Chr8SNP3571 8 39.128768
Chr8SNP3572 8 39.139727
Chr8SNP3576 8 39.183562
Chr8SNP3578 8 39.20548
Chr8SNP3582 8 39.249316
Chr8SNP3583 8 39.260274
Chr8SNP3585 8 39.282192
Chr8SNP3598 8 39.424658
Chr8SNP3599 8 39.435617
Chr8SNP3603 8 39.479453
Chr8SNP3604 8 39.490411
Chr8SNP3611 8 39.567124
Chr8SNP3613 8 39.589042
Chr8SNP3614 8 39.6
Chr8SNP3617 8 39.632877
Chr8SNP3620 8 39.665754
Chr8SNP3623 8 39.698631
Chr8SNP3632 8 39.797261
Chr8SNP3634 8 39.819179
Chr8SNP3635 8 39.830137
Chr8SNP3640 8 39.884932
Chr8SNP3645 8 39.939727
Chr8SNP3647 8 39.961644
Chr8SNP3650 8 39.994521
Chr8SNP3651 8 40.00548
Chr8SNP3652 8 40.016439
Chr8SNP3653 8 40.027398
Chr8SNP3654 8 40.038357
Chr8SNP3656 8 40.060274
Chr8SNP3657 8 40.071233
Chr8SNP3660 8 40.10411
Chr8SNP3665 8 40.158905
Chr8SNP3667 8 40.180822
Chr8SNP3675 8 40.268494
Chr8SNP3677 8 40.290411
Chr8SNP3679 8 40.312329
Chr8SNP3680 8 40.323288
Chr8SNP3681 8 40.334247
Chr8SNP3682 8 40.345206
Chr8SNP3690 8 40.432877
Chr8SNP3691 8 40.443836
Chr8SNP3693 8 40.465754
Chr8SNP3702 8 40.564384
Chr8SNP3703 8 40.575343
Chr8SNP3705 8 40.597261
Chr8SNP3707 8 40.619179
Chr8SNP3709 8 40.641096
Chr8SNP3727 8 40.838357
Chr8SNP3730 8 40.871233
Chr8SNP3735 8 40.926028
Chr8SNP3740 8 40.980822
Chr8SNP3744 8 41.024658
Chr8SNP3749 8 41.079453
Chr8SNP3750 8 41.090411
Chr8SNP3762 8 41.221918
Chr8SNP3764 8 41.243836
Chr8SNP3767 8 41.276713
Chr8SNP3769 8 41.298631
Chr8SNP3770 8 41.30959
Chr8SNP3771 8 41.320548
Chr8SNP3772 8 41.331507
Chr8SNP3774 8 41.353425
Chr8SNP3776 8 41.375343
Chr8SNP3778 8 41.397261
Chr8SNP3781 8 41.430137
Chr8SNP3785 8 41.473973
Chr8SNP3790 8 41.528768
Chr8SNP3791 8 41.539727
Chr8SNP3798 8 41.616439
Chr8SNP3802 8 41.660274
Chr8SNP3803 8 41.671233
Chr8SNP3805 8 41.693151
Chr8SNP3809 8 41.736987
Chr8SNP3810 8 41.747946
Chr8SNP3811 8 41.758905
Chr8SNP3812 8 41.769864
Chr8SNP3823 8 41.890411
Chr8SNP3833 8 42
Chr8SNP3835 8 42.021918
Chr8SNP3836 8 42.032877
Chr8SNP3837 8 42.043836
Chr8SNP3842 8 42.098631
Chr8SNP3843 8 42.10959
Chr8SNP3845 8 42.131507
Chr8SNP3847 8 42.153425
Chr8SNP3848 8 42.164384
Chr8SNP3860 8 42.295891
Chr8SNP3863 8 42.328768
Chr8SNP3865 8 42.350685
Chr8SNP3866 8 42.361644
Chr8SNP3871 8 42.416439
Chr8SNP3872 8 42.427398
Chr8SNP3874 8 42.449316
Chr8SNP3877 8 42.482192
Chr8SNP3880 8 42.515069
Chr8SNP3881 8 42.526028
Chr8SNP3887 8 42.591781
Chr8SNP3890 8 42.624658
Chr8SNP3897 8 42.70137
Chr8SNP3898 8 42.712329
Chr8SNP3899 8 42.723288
Chr8SNP3901 8 42.745206
Chr8SNP3902 8 42.756165
Chr8SNP3903 8 42.767124
Chr8SNP3905 8 42.789042
Chr8SNP3906 8 42.8
Chr8SNP3908 8 42.821918
Chr8SNP3911 8 42.854795
Chr8SNP3914 8 42.887672
Chr8SNP3920 8 42.953425
Chr8SNP3922 8 42.975343
Chr8SNP3925 8 43.00822
Chr8SNP3926 8 43.019179
Chr8SNP3927 8 43.030137
Chr8SNP3940 8 43.172603
Chr8SNP3944 8 43.216439
Chr8SNP3950 8 43.282192
Chr8SNP3951 8 43.293151
Chr8SNP3953 8 43.315069
Chr8SNP3954 8 43.326028
Chr8SNP3955 8 43.336987
Chr8SNP3958 8 43.369864
Chr8SNP3960 8 43.391781
Chr8SNP3961 8 43.40274
Chr8SNP3962 8 43.413699
Chr8SNP3964 8 43.435617
Chr8SNP3966 8 43.457535
Chr8SNP3967 8 43.468494
Chr8SNP3973 8 43.534247
Chr8SNP3976 8 43.567124
Chr8SNP3980 8 43.610959
Chr8SNP3982 8 43.632877
Chr8SNP3983 8 43.643836
Chr8SNP3984 8 43.654795
Chr8SNP3987 8 43.687672
Chr8SNP3989 8 43.70959
Chr8SNP3995 8 43.775343
Chr8SNP4000 8 43.830137
Chr8SNP4001 8 43.841096
Chr8SNP4005 8 43.884932
Chr8SNP4016 8 44.00548
Chr8SNP4019 8 44.038357
Chr8SNP4021 8 44.060274
Chr8SNP4025 8 44.10411
Chr8SNP4026 8 44.115069
Chr8SNP4027 8 44.126028
Chr8SNP4035 8 44.213699
Chr8SNP4036 8 44.224658
Chr8SNP4038 8 44.246576
Chr8SNP4041 8 44.279453
Chr8SNP4042 8 44.290411
Chr8SNP4044 8 44.312329
Chr8SNP4045 8 44.323288
Chr8SNP4054 8 44.421918
Chr8SNP4062 8 44.50959
Chr8SNP4063 8 44.520548
Chr8SNP4069 8 44.586302
Chr8SNP4070 8 44.597261
Chr8SNP4072 8 44.619179
Chr8SNP4076 8 44.663014
Chr8SNP4077 8 44.673973
Chr8SNP4080 8 44.70685
Chr8SNP4081 8 44.717809
Chr8SNP4086 8 44.772603
Chr8SNP4088 8 44.794521
Chr8SNP4094 8 44.860274
Chr8SNP4102 8 44.947946
Chr8SNP4104 8 44.969864
Chr8SNP4110 8 45.035617
Chr8SNP4112 8 45.057535
Chr8SNP4114 8 45.079453
Chr8SNP4119 8 45.134247
Chr8SNP4129 8 45.243836
Chr8SNP4138 8 45.342466
Chr8SNP4146 8 45.430137
Chr8SNP4148 8 45.452055
Chr8SNP4156 8 45.539727
Chr8SNP4164 8 45.627398
Chr8SNP4167 8 45.660274
Chr8SNP4171 8 45.70411
Chr8SNP4172 8 45.715069
Chr8SNP4173 8 45.726028
Chr8SNP4175 8 45.747946
Chr8SNP4178 8 45.780822
Chr8SNP4179 8 45.791781
Chr8SNP4181 8 45.813699
Chr8SNP4186 8 45.868494
Chr8SNP4188 8 45.890411
Chr8SNP4190 8 45.912329
Chr8SNP4198 8 46
Chr8SNP4210 8 46.131507
Chr8SNP4216 8 46.197261
Chr8SNP4226 8 46.30685
Chr8SNP4227 8 46.317809
Chr8SNP4234 8 46.394521
Chr8SNP4235 8 46.40548
Chr8SNP4239 8 46.449316
Chr8SNP4240 8 46.460274
Chr8SNP4244 8 46.50411
Chr8SNP4246 8 46.526028
Chr8SNP4254 8 46.613699
Chr8SNP4264 8 46.723288
Chr8SNP4268 8 46.767124
Chr8SNP4278 8 46.876713
Chr8SNP4282 8 46.920548
Chr8SNP4287 8 46.975343
Chr8SNP4293 8 47.041096
Chr8SNP4295 8 47.063014
Chr8SNP4296 8 47.073973
Chr8SNP4299 8 47.10685
Chr8SNP4301 8 47.128768
Chr8SNP4302 8 47.139727
Chr8SNP4310 8 47.227398
Chr8SNP4312 8 47.249316
Chr8SNP4315 8 47.282192
Chr8SNP4319 8 47.326028
Chr8SNP4322 8 47.358905
Chr8SNP4326 8 47.40274
Chr8SNP4328 8 47.424658
Chr8SNP4331 8 47.457535
Chr8SNP4335 8 47.50137
Chr8SNP4339 8 47.545206
Chr8SNP4351 8 47.676713
Chr8SNP4359 8 47.764384
Chr8SNP4360 8 47.775343
Chr8SNP4364 8 47.819179
Chr8SNP4365 8 47.830137
Chr8SNP4373 8 47.917809
Chr8SNP4374 8 47.928768
Chr8SNP4378 8 47.972603
Chr8SNP4380 8 47.994521
Chr8SNP4382 8 48.016439
Chr8SNP4383 8 48.027398
Chr8SNP4385 8 48.049316
Chr8SNP4394 8 48.147946
Chr8SNP4398 8 48.191781
Chr8SNP4399 8 48.20274
Chr8SNP4400 8 48.213699
Chr8SNP4406 8 48.279453
Chr8SNP4412 8 48.345206
Chr8SNP4413 8 48.356165
Chr8SNP4419 8 48.421918
Chr8SNP4421 8 48.443836
Chr8SNP4431 8 48.553425
Chr8SNP4433 8 48.575343
Chr8SNP4435 8 48.597261
Chr8SNP4438 8 48.630137
Chr8SNP4439 8 48.641096
Chr8SNP4441 8 48.663014
Chr8SNP4446 8 48.717809
Chr8SNP4449 8 48.750685
Chr8SNP4451 8 48.772603
Chr8SNP4452 8 48.783562
Chr8SNP4453 8 48.794521
Chr8SNP4457 8 48.838357
Chr8SNP4474 8 49.024658
Chr8SNP4485 8 49.145206
Chr8SNP4490 8 49.200001
Chr8SNP4495 8 49.254795
Chr8SNP4499 8 49.298631
Chr8SNP4500 8 49.30959
Chr8SNP4502 8 49.331507
Chr8SNP4505 8 49.364384
Chr8SNP4507 8 49.386302
Chr8SNP4508 8 49.397261
Chr8SNP4510 8 49.419179
Chr8SNP4512 8 49.441096
Chr8SNP4513 8 49.452055
Chr8SNP4518 8 49.50685
Chr8SNP4521 8 49.539727
Chr8SNP4523 8 49.561644
Chr8SNP4527 8 49.60548
Chr8SNP4530 8 49.638357
Chr8SNP4531 8 49.649316
Chr8SNP4535 8 49.693151
Chr8SNP4539 8 49.736987
Chr8SNP4541 8 49.758905
Chr8SNP4544 8 49.791781
Chr8SNP4546 8 49.813699
Chr8SNP4548 8 49.835617
Chr8SNP4549 8 49.846576
Chr8SNP4550 8 49.857535
Chr8SNP4560 8 49.967124
Chr8SNP4562 8 49.989042
Chr8SNP4563 8 50
Chr8SNP4566 8 50.032877
Chr8SNP4571 8 50.087672
Chr8SNP4573 8 50.10959
Chr8SNP4576 8 50.142466
Chr8SNP4578 8 50.164384
Chr8SNP4579 8 50.175343
Chr8SNP4587 8 50.263014
Chr8SNP4588 8 50.273973
Chr8SNP4589 8 50.284932
Chr8SNP4592 8 50.317809
Chr8SNP4594 8 50.339727
Chr8SNP4597 8 50.372603
Chr8SNP4598 8 50.383562
Chr8SNP4599 8 50.394521
Chr8SNP4600 8 50.40548
Chr8SNP4605 8 50.460274
Chr8SNP4608 8 50.493151
Chr8SNP4611 8 50.526028
Chr8SNP4617 8 50.591781
Chr8SNP4619 8 50.613699
Chr8SNP4620 8 50.624658
Chr8SNP4623 8 50.657535
Chr8SNP4625 8 50.679453
Chr8SNP4628 8 50.712329
Chr8SNP4629 8 50.723288
Chr8SNP4641 8 50.854795
Chr8SNP4642 8 50.865754
Chr8SNP4644 8 50.887672
Chr8SNP4645 8 50.898631
Chr8SNP4649 8 50.942466
Chr8SNP4652 8 50.975343
Chr8SNP4653 8 50.986302
Chr8SNP4654 8 50.997261
Chr8SNP4656 8 51.019179
Chr8SNP4659 8 51.052055
Chr8SNP4660 8 51.063014
Chr8SNP4661 8 51.073973
Chr8SNP4663 8 51.095891
Chr8SNP4664 8 51.10685
Chr8SNP4665 8 51.117809
Chr8SNP4669 8 51.161644
Chr8SNP4671 8 51.183562
Chr8SNP4672 8 51.194521
Chr8SNP4676 8 51.238357
Chr8SNP4680 8 51.282192
Chr8SNP4681 8 51.293151
Chr8SNP4682 8 51.30411
Chr8SNP4683 8 51.315069
Chr8SNP4687 8 51.358905
Chr8SNP4689 8 51.380822
Chr8SNP4690 8 51.391781
Chr8SNP4691 8 51.40274
Chr8SNP4700 8 51.50137
Chr8SNP4703 8 51.534247
Chr8SNP4710 8 51.610959
Chr8SNP4711 8 51.621918
Chr8SNP4713 8 51.643836
Chr8SNP4733 8 51.863014
Chr8SNP4746 8 52.00548
Chr8SNP4750 8 52.049316
Chr8SNP4751 8 52.060274
Chr8SNP4753 8 52.082192
Chr8SNP4755 8 52.10411
Chr8SNP4756 8 52.115069
Chr8SNP4757 8 52.126028
Chr8SNP4758 8 52.136987
Chr8SNP4764 8 52.20274
Chr8SNP4765 8 52.213699
Chr8SNP4770 8 52.268494
Chr8SNP4772 8 52.290411
Chr8SNP4773 8 52.30137
Chr8SNP4774 8 52.312329
Chr8SNP4777 8 52.345206
Chr8SNP4778 8 52.356165
Chr8SNP4785 8 52.432877
Chr8SNP4790 8 52.487672
Chr8SNP4793 8 52.520548
Chr8SNP4796 8 52.553425
Chr8SNP4798 8 52.575343
Chr8SNP4804 8 52.641096
Chr8SNP4805 8 52.652055
Chr8SNP4808 8 52.684932
Chr8SNP4813 8 52.739727
Chr8SNP4817 8 52.783562
Chr8SNP4818 8 52.794521
Chr8SNP4823 8 52.849316
Chr8SNP4824 8 52.860274
Chr8SNP4826 8 52.882192
Chr8SNP4831 8 52.936987
Chr8SNP4836 8 52.991781
Chr8SNP4838 8 53.013699
Chr8SNP4839 8 53.024658
Chr8SNP4846 8 53.10137
Chr8SNP4847 8 53.112329
Chr8SNP4849 8 53.134247
Chr8SNP4850 8 53.145206
Chr8SNP4852 8 53.167124
Chr8SNP4855 8 53.200001
Chr8SNP4860 8 53.254795
Chr8SNP4861 8 53.265754
Chr8SNP4862 8 53.276713
Chr8SNP4864 8 53.298631
Chr8SNP4872 8 53.386302
Chr8SNP4873 8 53.397261
Chr8SNP4875 8 53.419179
Chr8SNP4876 8 53.430137
Chr8SNP4878 8 53.452055
Chr8SNP4880 8 53.473973
Chr8SNP4882 8 53.495891
Chr8SNP4883 8 53.50685
Chr8SNP4886 8 53.539727
Chr8SNP4888 8 53.561644
Chr8SNP4889 8 53.572603
Chr8SNP4890 8 53.583562
Chr8SNP4891 8 53.594521
Chr8SNP4893 8 53.616439
Chr8SNP4897 8 53.660274
Chr8SNP4898 8 53.671233
Chr8SNP4902 8 53.715069
Chr8SNP4904 8 53.736987
Chr8SNP4909 8 53.791781
Chr8SNP4911 8 53.813699
Chr8SNP4913 8 53.835617
Chr8SNP4917 8 53.879453
Chr8SNP4919 8 53.90137
Chr8SNP4921 8 53.923288
Chr8SNP4929 8 54.010959
Chr8SNP4930 8 54.021918
Chr8SNP4934 8 54.065754
Chr8SNP4938 8 54.10959
Chr8SNP4941 8 54.142466
Chr8SNP4948 8 54.219179
Chr8SNP4951 8 54.252055
Chr8SNP4952 8 54.263014
Chr8SNP4953 8 54.273973
Chr8SNP4955 8 54.295891
Chr8SNP4956 8 54.30685
Chr8SNP4957 8 54.317809
Chr8SNP4960 8 54.350685
Chr8SNP4961 8 54.361644
Chr8SNP4962 8 54.372603
Chr8SNP4970 8 54.460274
Chr8SNP4971 8 54.471233
Chr8SNP4976 8 54.526028
Chr8SNP4979 8 54.558905
Chr8SNP4980 8 54.569864
Chr8SNP4983 8 54.60274
Chr8SNP4985 8 54.624658
Chr8SNP4988 8 54.657535
Chr8SNP4991 8 54.690411
Chr8SNP4993 8 54.712329
Chr8SNP4996 8 54.745206
Chr8SNP4997 8 54.756165
Chr8SNP4998 8 54.767124
Chr8SNP4999 8 54.778083
Chr8SNP5001 8 54.8
Chr8SNP5002 8 54.810959
Chr8SNP5005 8 54.843836
Chr8SNP5007 8 54.865754
Chr8SNP5008 8 54.876713
Chr8SNP5012 8 54.920548
Chr8SNP5013 8 54.931507
Chr8SNP5014 8 54.942466
Chr8SNP5015 8 54.953425
Chr8SNP5018 8 54.986302
Chr8SNP5022 8 55.030137
Chr8SNP5025 8 55.063014
Chr8SNP5031 8 55.128768
Chr8SNP5032 8 55.139727
Chr8SNP5033 8 55.150685
Chr8SNP5036 8 55.183562
Chr8SNP5037 8 55.194521
Chr8SNP5038 8 55.20548
Chr8SNP5042 8 55.249316
Chr8SNP5045 8 55.282192
Chr8SNP5048 8 55.315069
Chr8SNP5053 8 55.369864
Chr8SNP5061 8 55.457535
Chr8SNP5063 8 55.479453
Chr8SNP5064 8 55.490411
Chr8SNP5065 8 55.50137
Chr8SNP5067 8 55.523288
Chr8SNP5068 8 55.534247
Chr8SNP5070 8 55.556165
Chr8SNP5076 8 55.621918
Chr8SNP5077 8 55.632877
Chr8SNP5078 8 55.643836
Chr8SNP5080 8 55.665754
Chr8SNP5091 8 55.786302
Chr8SNP5094 8 55.819179
Chr8SNP5098 8 55.863014
Chr8SNP5103 8 55.917809
Chr8SNP5115 8 56.049316
Chr8SNP5118 8 56.082192
Chr8SNP5119 8 56.093151
Chr8SNP5120 8 56.10411
Chr8SNP5121 8 56.115069
Chr8SNP5123 8 56.136987
Chr8SNP5124 8 56.147946
Chr8SNP5126 8 56.169864
Chr8SNP5135 8 56.268494
Chr8SNP5136 8 56.279453
Chr8SNP5137 8 56.290411
Chr8SNP5140 8 56.323288
Chr8SNP5141 8 56.334247
Chr8SNP5144 8 56.367124
Chr8SNP5148 8 56.410959
Chr8SNP5149 8 56.421918
Chr8SNP5155 8 56.487672
Chr8SNP5158 8 56.520548
Chr8SNP5159 8 56.531507
Chr8SNP5160 8 56.542466
Chr8SNP5161 8 56.553425
Chr8SNP5162 8 56.564384
Chr8SNP5163 8 56.575343
Chr8SNP5164 8 56.586302
Chr8SNP5168 8 56.630137
Chr8SNP5171 8 56.663014
Chr8SNP5174 8 56.695891
Chr8SNP5175 8 56.70685
Chr8SNP5176 8 56.717809
Chr8SNP5179 8 56.750685
Chr8SNP5180 8 56.761644
Chr8SNP5184 8 56.80548
Chr8SNP5190 8 56.871233
Chr8SNP5191 8 56.882192
Chr8SNP5194 8 56.915069
Chr8SNP5196 8 56.936987
Chr8SNP5201 8 56.991781
Chr8SNP5204 8 57.024658
Chr8SNP5208 8 57.068494
Chr8SNP5209 8 57.079453
Chr8SNP5217 8 57.167124
Chr8SNP5220 8 57.200001
Chr8SNP5221 8 57.210959
Chr8SNP5225 8 57.254795
Chr8SNP5226 8 57.265754
Chr8SNP5230 8 57.30959
Chr8SNP5233 8 57.342466
Chr8SNP5235 8 57.364384
Chr8SNP5239 8 57.40822
Chr8SNP5241 8 57.430137
Chr8SNP5251 8 57.539727
Chr8SNP5253 8 57.561644
Chr8SNP5255 8 57.583562
Chr8SNP5258 8 57.616439
Chr8SNP5260 8 57.638357
Chr8SNP5264 8 57.682192
Chr8SNP5265 8 57.693151
Chr8SNP5269 8 57.736987
Chr8SNP5270 8 57.747946
Chr8SNP5271 8 57.758905
Chr8SNP5274 8 57.791781
Chr8SNP5275 8 57.80274
Chr8SNP5276 8 57.813699
Chr8SNP5280 8 57.857535
Chr8SNP5284 8 57.90137
Chr8SNP5287 8 57.934247
Chr8SNP5288 8 57.945206
Chr8SNP5290 8 57.967124
Chr8SNP5294 8 58.010959
Chr8SNP5295 8 58.021918
Chr8SNP5296 8 58.032877
Chr8SNP5297 8 58.043836
Chr8SNP5300 8 58.076713
Chr8SNP5302 8 58.098631
Chr8SNP5303 8 58.10959
Chr8SNP5305 8 58.131507
Chr8SNP5307 8 58.153425
Chr8SNP5312 8 58.20822
Chr8SNP5315 8 58.241096
Chr8SNP5323 8 58.328768
Chr8SNP5324 8 58.339727
Chr8SNP5330 8 58.40548
Chr8SNP5331 8 58.416439
